source_id,address,price,beds,type,status,url
"1IJCeE8APFg","3055 Vernon Blvd Unit 3M, Astoria, NY 11102","1195000","2","Condominium","Pending","https://onekeymls.com/home-details/3055-vernon-blvd-unit-3m-astoria-ny-11102/1IJCeE8APFg"
"ejDQtPdhnkz","3055 Vernon Blvd Unit 6C, Astoria, NY 11102","787000","1","Condominium","Pending","https://onekeymls.com/home-details/3055-vernon-blvd-unit-6c-astoria-ny-11102/ejDQtPdhnkz"
"2VaLWBGW41R","3019 33rd St, Astoria, NY 11102","1995000","8","Triplex","Pending","https://onekeymls.com/home-details/3019-33rd-st-astoria-ny-11102/2VaLWBGW41R"
"abifLYQ9PHC","1844 26th Rd, Astoria, NY 11102","1700000","","","Active","https://onekeymls.com/home-details/1844-26th-rd-astoria-ny-11102/abifLYQ9PHC"
"jAaIVZaii2l","1428 30th Dr, Astoria, NY 11102","1399000","6","Duplex","Active","https://onekeymls.com/home-details/1428-30th-dr-astoria-ny-11102/jAaIVZaii2l"
"3AYPGbVzsGF","2633 28th St Unit 4A, Astoria, NY 11102","845000","1","Condominium","Active","https://onekeymls.com/home-details/2633-28th-st-unit-4a-astoria-ny-11102/3AYPGbVzsGF"
"5jRdDvD9BYr","429 27th Ave, Astoria, NY 11102","1799000","","Other","Active","https://onekeymls.com/home-details/429-27th-ave-astoria-ny-11102/5jRdDvD9BYr"
"bSsC9t20w76","3055 Vernon Blvd Unit Phb, Astoria, NY 11102","1875000","3","Condominium","Pending","https://onekeymls.com/home-details/3055-vernon-blvd-unit-phb-astoria-ny-11102/bSsC9t20w76"
"7asmurFyEpC","30-74-76 30th Street, Astoria, NY 11102","3595000","","Multi Family","Active","https://onekeymls.com/home-details/30-74-76-30th-street-astoria-ny-11102/7asmurFyEpC"
"7DVTEQZCpbr","2131 25th Rd, Astoria, NY 11102","1399000","4","Duplex","Active","https://onekeymls.com/home-details/2131-25th-rd-astoria-ny-11102/7DVTEQZCpbr"
"33LvrL5UwpC","2540 Shore Blvd Unit 15Q, Astoria, NY 11102","515000","0","Condominium","Active","https://onekeymls.com/home-details/2540-shore-blvd-unit-15q-astoria-ny-11102/33LvrL5UwpC"
"jKiRBd7bI3B","3104 28th Ave, Astoria, NY 11102","2199000","6","Duplex","Pending","https://onekeymls.com/home-details/3104-28th-ave-astoria-ny-11102/jKiRBd7bI3B"
"bOIRgaGLEtl","31-47 Steinway Street Unit Building, Queens, NY 11103","2900000","5","Apartment","Active","https://onekeymls.com/home-details/31-47-steinway-street-unit-building-queens-ny-11103/bOIRgaGLEtl"
"5SXDnZ097po","3091 37th St, Astoria, NY 11103","1295000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/3091-37th-st-astoria-ny-11103/5SXDnZ097po"
"aZNTvMOyb3g","3217 46th St, Astoria, NY 11103","1325000","4","Duplex","Active","https://onekeymls.com/home-details/3217-46th-st-astoria-ny-11103/aZNTvMOyb3g"
"9ZgygYkfh2E","2504 42nd St, Astoria, NY 11103","1888000","5","Duplex","Active","https://onekeymls.com/home-details/2504-42nd-st-astoria-ny-11103/9ZgygYkfh2E"
"ZdEdeFGBpU","3121 46th St, Astoria, NY 11103","2150000","7","Triplex","Active","https://onekeymls.com/home-details/3121-46th-st-astoria-ny-11103/ZdEdeFGBpU"
"4JDbvmLJNPM","2511 44th St, Astoria, NY 11103","1999000","6","Duplex","Pending","https://onekeymls.com/home-details/2511-44th-st-astoria-ny-11103/4JDbvmLJNPM"
"b2gtaTHwjeG","2829 35th St, Astoria, NY 11103","2995000","","Multi Family","Active","https://onekeymls.com/home-details/2829-35th-st-astoria-ny-11103/b2gtaTHwjeG"
"2kr88EPvElD","3076 Steinway St, Astoria, NY 11103","2390000","","Retail","Pending","https://onekeymls.com/home-details/3076-steinway-st-astoria-ny-11103/2kr88EPvElD"
"3duLomhu2cy","2522 45th St Unit 1, Astoria, NY 11103","999000","2","Single Family Residence","Active","https://onekeymls.com/home-details/2522-45th-st-unit-1-astoria-ny-11103/3duLomhu2cy"
"k5d3UtqBK59","2465 38th St Unit 10C, Astoria, NY 11103","619900","1","Stock Cooperative","Active","https://onekeymls.com/home-details/2465-38th-st-unit-10c-astoria-ny-11103/k5d3UtqBK59"
"7ZoWLqa4lT9","2569 38th St Unit 1R, Astoria, NY 11103","620000","1","Condominium","Active","https://onekeymls.com/home-details/2569-38th-st-unit-1r-astoria-ny-11103/7ZoWLqa4lT9"
"614VEYkmO0x","4501 34th Ave, Long Island City, NY 11101","84000","","Other","Active","https://onekeymls.com/home-details/4501-34th-ave-long-island-city-ny-11101/614VEYkmO0x"
"aBjHTIS3HGD","4314 30th Ave, Astoria, NY 11103","1600000","0","Duplex","Active","https://onekeymls.com/home-details/4314-30th-ave-astoria-ny-11103/aBjHTIS3HGD"
"8tq96dsrAJT","4312 30th Ave, Astoria, NY 11103","1600000","0","Duplex","Active","https://onekeymls.com/home-details/4312-30th-ave-astoria-ny-11103/8tq96dsrAJT"
"ixZRaqeRLuo","2830 41st St, Astoria, NY 11103","1480000","4","Duplex","Pending","https://onekeymls.com/home-details/2830-41st-st-astoria-ny-11103/ixZRaqeRLuo"
"hM4hn9UE634","3083 49th St, Astoria, NY 11103","1598999","0","Duplex","Active","https://onekeymls.com/home-details/3083-49th-st-astoria-ny-11103/hM4hn9UE634"
"8qInk2lQOwE","3094 47th St, Astoria, NY 11103","1600000","6","Duplex","Active","https://onekeymls.com/home-details/3094-47th-st-astoria-ny-11103/8qInk2lQOwE"
"h1q1EJDuV5V","4607 28th Ave, Astoria, NY 11103","1589000","5","Triplex","Active","https://onekeymls.com/home-details/4607-28th-ave-astoria-ny-11103/h1q1EJDuV5V"
"idN7MQkj3z8","2418 42nd St, Astoria, NY 11103","1195000","3","Triplex","Active","https://onekeymls.com/home-details/2418-42nd-st-astoria-ny-11103/idN7MQkj3z8"
"bQL3GcZbOAd","4505 Broadway, Astoria, NY 11103","1499999","0","Single Family Residence","Active","https://onekeymls.com/home-details/4505-broadway-astoria-ny-11103/bQL3GcZbOAd"
"dYqRy00kC9h","4703 30th Ave, Astoria, NY 11103","1349000","5","Triplex","Pending","https://onekeymls.com/home-details/4703-30th-ave-astoria-ny-11103/dYqRy00kC9h"
"2ND8NxFXg1G","2566 42nd St, Astoria, NY 11103","1750000","11","Multi Family","Active","https://onekeymls.com/home-details/2566-42nd-st-astoria-ny-11103/2ND8NxFXg1G"
"J5pLBmYx55","2519 35th St Unit 4C, Astoria, NY 11103","699000","1","Condominium","Active","https://onekeymls.com/home-details/2519-35th-st-unit-4c-astoria-ny-11103/J5pLBmYx55"
"9d9wMBPr7qg","2580 38th St Unit 7, Astoria, NY 11103","675000","1","Condominium","Pending","https://onekeymls.com/home-details/2580-38th-st-unit-7-astoria-ny-11103/9d9wMBPr7qg"
"fyWOST9EoAR","25-39-38 Street, Astoria, NY 11103","2350000","8","Quadruplex","Active","https://onekeymls.com/home-details/25-39-38-street-astoria-ny-11103/fyWOST9EoAR"
"drbLrSx0axt","3039 36th St, Astoria, NY 11103","2295000","3","Single Family Residence","Active","https://onekeymls.com/home-details/3039-36th-st-astoria-ny-11103/drbLrSx0axt"
"JmQbhWjpNe","3114 48th St, Astoria, NY 11103","1100000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/3114-48th-st-astoria-ny-11103/JmQbhWjpNe"
"IA7QDxrZJ5","4615 30th Rd, Astoria, NY 11103","1249999","4","Duplex","Active","https://onekeymls.com/home-details/4615-30th-rd-astoria-ny-11103/IA7QDxrZJ5"
"966w3mBz5FV","3286 41st St Unit 3F, Astoria, NY 11103","899000","2","Condominium","Active","https://onekeymls.com/home-details/3286-41st-st-unit-3f-astoria-ny-11103/966w3mBz5FV"
"hT6QiN93xEB","4201 Newtown Rd, Astoria, NY 11103","799000","3","Duplex","Pending","https://onekeymls.com/home-details/4201-newtown-rd-astoria-ny-11103/hT6QiN93xEB"
"2heLMGwDq40","4307 48th St Unit 5A, Sunnyside, NY 11104","535000","1","Condominium","Active","https://onekeymls.com/home-details/4307-48th-st-unit-5a-sunnyside-ny-11104/2heLMGwDq40"
"jl8zxrRZZel","43-17 47th Street Unit D-43, Sunnyside, NY 11104","448000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/43-17-47th-street-unit-d-43-sunnyside-ny-11104/jl8zxrRZZel"
"d0fdG0lsz93","5038 47th Street, Sunnyside, NY 11104","1448000","0","Duplex","Active","https://onekeymls.com/home-details/5038-47th-street-sunnyside-ny-11104/d0fdG0lsz93"
"4I3gjlovTq","4601 39th Ave Unit 103, Sunnyside, NY 11104","589000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/4601-39th-ave-unit-103-sunnyside-ny-11104/4I3gjlovTq"
"b4A4MkQGO1t","4307 48th St Unit 5B, Sunnyside, NY 11104","535000","1","Condominium","Active","https://onekeymls.com/home-details/4307-48th-st-unit-5b-sunnyside-ny-11104/b4A4MkQGO1t"
"j9cjbEdhmLB","4141 41st St Unit 5N, Sunnyside, NY 11104","375000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4141-41st-st-unit-5n-sunnyside-ny-11104/j9cjbEdhmLB"
"frZ5Hcy2QzT","5022 40th St Unit 6H, Sunnyside, NY 11104","370000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/5022-40th-st-unit-6h-sunnyside-ny-11104/frZ5Hcy2QzT"
"66BZpFr4dyB","5022 40th St Unit 1A, Sunnyside, NY 11104","265000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/5022-40th-st-unit-1a-sunnyside-ny-11104/66BZpFr4dyB"
"fCLdZrcfAc6","5021 39th Pl Unit 2E, Sunnyside, NY 11104","365000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/5021-39th-pl-unit-2e-sunnyside-ny-11104/fCLdZrcfAc6"
"fsG6GhwOtkf","5021 39th Pl Unit 1A, Sunnyside, NY 11104","309000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/5021-39th-pl-unit-1a-sunnyside-ny-11104/fsG6GhwOtkf"
"4n5k4uWiV82","4333 46th St Unit A6, Sunnyside, NY 11104","349000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/4333-46th-st-unit-a6-sunnyside-ny-11104/4n5k4uWiV82"
"gAQuVnmfmXO","4330 48th St, Sunnyside, NY 11104","249500","","Office","Active","https://onekeymls.com/home-details/4330-48th-st-sunnyside-ny-11104/gAQuVnmfmXO"
"dQNInnUbI7y","4601 39th Ave Unit 608, Sunnyside, NY 11104","558000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4601-39th-ave-unit-608-sunnyside-ny-11104/dQNInnUbI7y"
"5VFGU0ZoFi0","4112 41st St 41st Street Unit 6-J, Sunnyside, NY 11104","358000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/4112-41st-st-41st-street-unit-6-j-sunnyside-ny-11104/5VFGU0ZoFi0"
"ccP3SCVdsmj","4301 46th St Unit 1J, Sunnyside, NY 11104","418000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4301-46th-st-unit-1j-sunnyside-ny-11104/ccP3SCVdsmj"
"imsDCCFUfVR","4547 43rd St, Sunnyside, NY 11104","1600000","3","Triplex","Active","https://onekeymls.com/home-details/4547-43rd-st-sunnyside-ny-11104/imsDCCFUfVR"
"5MpIOdD1SFH","4508 40th St Unit D51, Sunnyside, NY 11104","450000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/4508-40th-st-unit-d51-sunnyside-ny-11104/5MpIOdD1SFH"
"kpK8OWyXADm","4109 41st St Unit 1A, Sunnyside, NY 11104","440000","0","Condominium","Active","https://onekeymls.com/home-details/4109-41st-st-unit-1a-sunnyside-ny-11104/kpK8OWyXADm"
"9cuMI9OWQQg","4120 46th St Unit 4A, Sunnyside, NY 11104","499000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4120-46th-st-unit-4a-sunnyside-ny-11104/9cuMI9OWQQg"
"622g7qDZEdH","4520 43rd St Unit 1D, Sunnyside, NY 11104","359000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4520-43rd-st-unit-1d-sunnyside-ny-11104/622g7qDZEdH"
"bMZZw6LzAQx","5015 39th St Unit 5C, Sunnyside, NY 11104","259000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/5015-39th-st-unit-5c-sunnyside-ny-11104/bMZZw6LzAQx"
"lliQtNRhzDb","5015 39th St Unit 1G, Sunnyside, NY 11104","239000","0","Stock Cooperative","Active","https://onekeymls.com/home-details/5015-39th-st-unit-1g-sunnyside-ny-11104/lliQtNRhzDb"
"8IrmNOiNnVx","4014 Greenpoint Ave, Sunnyside, NY 11104","1499000","0","Duplex","Active","https://onekeymls.com/home-details/4014-greenpoint-ave-sunnyside-ny-11104/8IrmNOiNnVx"
"fet5yEy1Jy5","4415 43rd Ave Unit 1F, Sunnyside, NY 11104","359000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/4415-43rd-ave-unit-1f-sunnyside-ny-11104/fet5yEy1Jy5"
"4cRFSyMPfN9","4333 48th St Unit 3C, Sunnyside, NY 11104","599888","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-3c-sunnyside-ny-11104/4cRFSyMPfN9"
"aCvtmSkfHa3","4333 48th St Unit 6D, Sunnyside, NY 11104","578000","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-6d-sunnyside-ny-11104/aCvtmSkfHa3"
"kKEBw4VJZHb","4333 48th St Unit 4H, Sunnyside, NY 11104","545000","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-4h-sunnyside-ny-11104/kKEBw4VJZHb"
"6wFJlZDMlsi","4333 48th St Unit 3B, Sunnyside, NY 11104","535000","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-3b-sunnyside-ny-11104/6wFJlZDMlsi"
"19UnzpbWc6g","4333 48th St Unit 1B, Sunnyside, NY 11104","535000","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-1b-sunnyside-ny-11104/19UnzpbWc6g"
"5HnwmhU9ewB","4333 48th St Unit 2B, Sunnyside, NY 11104","535000","1","Condominium","Active","https://onekeymls.com/home-details/4333-48th-st-unit-2b-sunnyside-ny-11104/5HnwmhU9ewB"
"bL5r7Qtexpz","1925 22nd Rd, Astoria, NY 11105","3200000","0","Triplex","Active","https://onekeymls.com/home-details/1925-22nd-rd-astoria-ny-11105/bL5r7Qtexpz"
"7gEuPO82RhF","2229 36th St, Astoria, NY 11105","1298800","4","Duplex","Active","https://onekeymls.com/home-details/2229-36th-st-astoria-ny-11105/7gEuPO82RhF"
"gbu2BgsVOd3","2177 33rd St Unit 2A, Astoria, NY 11105","477000","3","Stock Cooperative","Active","https://onekeymls.com/home-details/2177-33rd-st-unit-2a-astoria-ny-11105/gbu2BgsVOd3"
"8Hq60W01zev","2033 28th St, Astoria, NY 11105","1189000","2","Single Family Residence","Active","https://onekeymls.com/home-details/2033-28th-st-astoria-ny-11105/8Hq60W01zev"
"eoNnTyA3Qf3","2046 26th St, Astoria, NY 11105","1269000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/2046-26th-st-astoria-ny-11105/eoNnTyA3Qf3"
"jxCT0rNDk8e","21-28 35 Unit 3G, Astoria, NY 11105","275000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/21-28-35-unit-3g-astoria-ny-11105/jxCT0rNDk8e"
"bfiFN58LOTz","2909 23rd Rd, Astoria, NY 11105","1250000","4","Duplex","Active","https://onekeymls.com/home-details/2909-23rd-rd-astoria-ny-11105/bfiFN58LOTz"
"8vVvZAVwOZa","4502 Ditmars Blvd Unit 124, Astoria, NY 11105","620000","1","Condominium","Active","https://onekeymls.com/home-details/4502-ditmars-blvd-unit-124-astoria-ny-11105/8vVvZAVwOZa"
"dQPBbB14UkS","2031 36th St, Astoria, NY 11105","1750000","6","Single Family Residence","Active","https://onekeymls.com/home-details/2031-36th-st-astoria-ny-11105/dQPBbB14UkS"
"ca6e69GFJtB","1840 21st Dr, Astoria, NY 11105","1969888","6","Quadruplex","Active","https://onekeymls.com/home-details/1840-21st-dr-astoria-ny-11105/ca6e69GFJtB"
"j4A5W9MzYF4","2248 43rd St, Astoria, NY 11105","1288000","3","Duplex","Active","https://onekeymls.com/home-details/2248-43rd-st-astoria-ny-11105/j4A5W9MzYF4"
"ciGAdNAZ55s","2167 33rd St Unit 3H, Astoria, NY 11105","165000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/2167-33rd-st-unit-3h-astoria-ny-11105/ciGAdNAZ55s"
"aNefIX9Wzme","2128 35th St Unit 1G, Astoria, NY 11105","238000","1","Stock Cooperative","Pending","https://onekeymls.com/home-details/2128-35th-st-unit-1g-astoria-ny-11105/aNefIX9Wzme"
"asSbgs9RjLR","1844 21st Dr, Astoria, NY 11105","1795000","5","Quadruplex","Active","https://onekeymls.com/home-details/1844-21st-dr-astoria-ny-11105/asSbgs9RjLR"
"jiLyQxr6eYW","2358 23rd St, Astoria, NY 11105","1875000","5","Duplex","Pending","https://onekeymls.com/home-details/2358-23rd-st-astoria-ny-11105/jiLyQxr6eYW"
"3DpdVgr0riq","1826 Steinway St, Astoria, NY 11105","2899000","","Warehouse","Active","https://onekeymls.com/home-details/1826-steinway-st-astoria-ny-11105/3DpdVgr0riq"
"gb0WKPtG4Y","1828 Steinway St, Astoria, NY 11105","2899000","","Warehouse","Active","https://onekeymls.com/home-details/1828-steinway-st-astoria-ny-11105/gb0WKPtG4Y"
"8lmcvm9qiqL","2143 46th St, Astoria, NY 11105","1450000","3","Duplex","Pending","https://onekeymls.com/home-details/2143-46th-st-astoria-ny-11105/8lmcvm9qiqL"
"bGyEnaGD7dy","4507 Ditmars Blvd, Astoria, NY 11105","1995000","","Multi Family","Active","https://onekeymls.com/home-details/4507-ditmars-blvd-astoria-ny-11105/bGyEnaGD7dy"
"4vQPDfFiLan","2070A Steinway St, Astoria, NY 11105","1598000","","Multi Family","Active","https://onekeymls.com/home-details/2070a-steinway-st-astoria-ny-11105/4vQPDfFiLan"
"4z1dvlbVMPI","4112 20th Ave, Astoria, NY 11105","1799999","0","Duplex","Active","https://onekeymls.com/home-details/4112-20th-ave-astoria-ny-11105/4z1dvlbVMPI"
"iF531F5lnhc","2105 33rd St Unit 5F, Astoria, NY 11105","249000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/2105-33rd-st-unit-5f-astoria-ny-11105/iF531F5lnhc"
"bhgBxEcvNGi","2178 35th St Unit 5F, Astoria, NY 11105","249000","2","Stock Cooperative","Active","https://onekeymls.com/home-details/2178-35th-st-unit-5f-astoria-ny-11105/bhgBxEcvNGi"
"8MZiA0c5O2C","2005 26th St, Astoria, NY 11105","1095000","2","Single Family Residence","Active","https://onekeymls.com/home-details/2005-26th-st-astoria-ny-11105/8MZiA0c5O2C"
"dSRNCvsh8EP","2106 35th St Unit 1B, Astoria, NY 11105","190000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/2106-35th-st-unit-1b-astoria-ny-11105/dSRNCvsh8EP"
"9QrLM14JhNn","2012 43rd St, Astoria, NY 11105","1249000","3","Single Family Residence","Pending","https://onekeymls.com/home-details/2012-43rd-st-astoria-ny-11105/9QrLM14JhNn"
"hfJK5RN58yV","2067 32nd St, Astoria, NY 11105","1449000","5","Duplex","Pending","https://onekeymls.com/home-details/2067-32nd-st-astoria-ny-11105/hfJK5RN58yV"
"gREXgwtx5LN","2152 48th St, Astoria, NY 11105","849000","2","Single Family Residence","Active","https://onekeymls.com/home-details/2152-48th-st-astoria-ny-11105/gREXgwtx5LN"
"5eo0rgiemL2","2211 45th St, Astoria, NY 11105","2280000","","","Active","https://onekeymls.com/home-details/2211-45th-st-astoria-ny-11105/5eo0rgiemL2"
"2bsMo2UuZ26","2370 26th St Unit 3, Astoria, NY 11105","2500000","6","Triplex","Active","https://onekeymls.com/home-details/2370-26th-st-unit-3-astoria-ny-11105/2bsMo2UuZ26"
"eGIRQnNyDVf","3328 14th St, Astoria, NY 11106","1390000","0","Duplex","Active","https://onekeymls.com/home-details/3328-14th-st-astoria-ny-11106/eGIRQnNyDVf"
"72RHf0KCqs4","3165 14th St Unit Phb, Astoria, NY 11106","1100000","2","Condominium","Active","https://onekeymls.com/home-details/3165-14th-st-unit-phb-astoria-ny-11106/72RHf0KCqs4"
"bWgIk90BG4K","3165 14th St Unit 2R, Astoria, NY 11106","699000","1","Condominium","Active","https://onekeymls.com/home-details/3165-14th-st-unit-2r-astoria-ny-11106/bWgIk90BG4K"
"a2DRl11u5uV","3165 14th St Unit 3F, Astoria, NY 11106","725000","1","Condominium","Active","https://onekeymls.com/home-details/3165-14th-st-unit-3f-astoria-ny-11106/a2DRl11u5uV"
"1Ioh1PargBz","2343 31st Rd Unit 3B, Astoria, NY 11106","720000","1","Condominium","Active","https://onekeymls.com/home-details/2343-31st-rd-unit-3b-astoria-ny-11106/1Ioh1PargBz"
"eISIQQ1I7mR","3114 Crescent St Unit 5B, Astoria, NY 11106","378000","1","Stock Cooperative","Active","https://onekeymls.com/home-details/3114-crescent-st-unit-5b-astoria-ny-11106/eISIQQ1I7mR"
"aThRTeitwcb","3352 Crescent St Unit 4C, Astoria, NY 11106","549000","2","Stock Cooperative","Pending","https://onekeymls.com/home-details/3352-crescent-st-unit-4c-astoria-ny-11106/aThRTeitwcb"
